,school_code,school_name,Year,Attendance
645,4147,Erskineville Public School,2011,95.4
646,4558,Eschol Park Public School,2011,94.0
647,1864,Ettalong Public School,2011,92.9
648,1867,Euabalong West Public School,2011,91.7
649,1870,Eugowra Public School,2011,96.6
650,1873,Eumungerie Public School,2011,93.1
651,1874,Eungai Public School,2011,92.7
652,1879,Eureka Public School,2011,94.2
653,1883,Eurongilly Public School,2011,91.6
654,1885,Euston Public School,2011,93.3
655,8420,Evans High School,2011,84.0
656,1886,Evans River Community School,2011,87.7
657,1890,Excelsior Public School,2011,95.1
658,1891,Exeter Public School,2011,94.8
659,1894,Fairfax Public School,2011,97.1
660,3632,Fairfield Heights Public School,2011,94.9
661,8550,Fairfield High School,2011,83.8
662,1895,Fairfield Public School,2011,93.3
663,1896,Fairfield West Public School,2011,95.6
664,8456,Fairvale High School,2011,94.2
665,4009,Fairvale Public School,2011,94.4
666,1898,Fairy Meadow Public School,2011,91.8
667,1901,Falls Creek Public School,2011,94.5
668,3976,Farmborough Road Public School,2011,92.1
669,8111,Farrer Memorial Agricultural High School,2011,92.4
670,1904,Fassifern Public School,2011,92.0
671,4354,Faulconbridge Public School,2011,93.6
672,4208,Fennell Bay Public School,2011,92.8
673,3996,Fern Bay Public School,2011,91.7
674,5114,Ferncourt Public School,2011,96.1
675,2214,Fernleigh Public School,2011,86.2
676,4462,Figtree Heights Public School,2011,94.7
677,8449,Figtree High School,2011,90.0
678,3964,Figtree Public School,2011,94.3
679,1915,Fingal Head Public School,2011,90.6
680,8360,Finley High School,2011,89.1
681,3945,Finley Public School,2011,92.2
682,1920,Five Dock Public School,2011,95.4
683,8373,Five Islands Secondary College,2011,78.6
684,4463,Flinders Public School,2011,93.8
685,4379,Floraville Public School,2011,93.8
686,8194,Forbes High School,2011,85.7
687,4100,Forbes North Public School,2011,94.1
688,1926,Forbes Public School,2011,93.2
689,1930,Forest Hill Public School,2011,96.4
690,1932,Forest Lodge Public School,2011,96.1
691,4019,Forestville Public School,2011,96.0
692,1936,Forster Public School,2011,92.7
693,8504,Fort Street High School,2011,96.8
694,1937,Fort Street Public School,2011,93.3
695,8439,Francis Greenway High School,2011,87.2
696,4581,Frank Partridge VC Public School,2011,92.0
697,4456,Franklin Public School,2011,94.7
698,1943,Frederickton Public School,2011,93.1
699,1944,Freemans Reach Public School,2011,95.0
700,1946,Frenchs Forest Public School,2011,95.2
701,8481,Galston High School,2011,91.1
702,1952,Galston Public School,2011,95.3
703,1954,Ganmain Public School,2011,94.5
704,1956,Garah Public School,2011,91.4
705,4136,Garden Suburb Public School,2011,94.5
706,7418,Gardeners Road Public School,2011,94.0
707,3702,Georges Hall Public School,2011,95.7
708,8813,Georges River College Hurstville Boys Campus,2011,88.0
709,8284,Georges River College Oatley Senior Campus,2011,
710,8408,Georges River College Peakhurst Campus,2011,91.6
711,8857,Georges River College Penshurst Girls Campus,2011,93.3
712,1969,Gerogery Public School,2011,98.2
713,1971,Gerringong Public School,2011,93.8
714,1972,Geurie Public School,2011,92.7
715,1978,Gilgai Public School,2011,95.4
716,8349,Gilgandra High School,2011,85.0
717,1979,Gilgandra Public School,2011,90.8
718,1982,Gillieston Public School,2011,93.6
719,4421,Gillwinga Public School,2011,88.1
720,1986,Girilambone Public School,2011,95.7
721,8500,Girraween High School,2011,97.1
722,1988,Girraween Public School,2011,94.9
723,1990,Gladesville Public School,2011,96.2
724,1991,Gladstone Public School,2011,94.5
725,7419,Glebe Public School,2011,93.3
726,3903,Glen Alice Public School,2011,
727,8114,Glen Innes High School,2011,88.1
728,2005,Glen Innes Public School,2011,94.1
729,5116,Glen Innes West Infants School,2011,95.6
730,2020,Glen William Public School,2011,90.6
731,1994,Glenbrook Public School,2011,96.1
732,4207,Glendale East Public School,2011,93.0
733,8466,Glendale Technology High School,2011,86.4
734,4608,Glendenning Public School,2011,94.0
735,4620,Glendore Public School,2011,94.4
736,2001,Glenfield Public School,2011,93.1
737,2003,Glenhaven Public School,2011,95.9
738,8276,Glenmore Park High School,2011,89.5
739,4591,Glenmore Park Public School,2011,94.2
740,2009,Glenmore Road Public School,2011,95.9
741,2012,Glenorie Public School,2011,94.6
742,2015,Glenquarry Public School,2011,94.5
743,2016,Glenreagh Public School,2011,94.0
744,4020,Glenroi Heights Public School,2011,90.7
745,4468,Glenroy Public School,2011,93.0
746,8268,Glenwood High School,2011,92.7
747,4529,Glenwood Public School,2011,93.7
748,2021,Glossodia Public School,2011,95.4
749,8371,Gloucester High School,2011,89.8
750,7303,Gloucester Public School,2011,93.1
751,2027,Gol Gol Public School,2011,93.7
752,2033,Goodooga Central School,2011,90.3
753,2035,Goolgowi Public School,2011,93.8
754,2036,Goolma Public School,2011,
755,2037,Goolmangar Public School,2011,93.3
756,2038,Gooloogong Public School,2011,96.7
757,2041,Goonellabah Public School,2011,90.2
758,2042,Goonengerry Public School,2011,91.8
759,3985,Gordon East Public School,2011,96.5
760,3943,Gordon West Public School,2011,96.4
761,8515,Gorokan High School,2011,87.8
762,4517,Gorokan Public School,2011,93.5
763,4218,Gosford East Public School,2011,94.0
764,8115,Gosford High School,2011,93.9
765,2049,Gosford Public School,2011,94.3
766,2054,Goulburn East Public School,2011,95.4
767,8116,Goulburn High School,2011,86.5
768,2055,Goulburn North Public School,2011,93.9
769,2053,Goulburn Public School,2011,92.5
770,2056,Goulburn South Public School,2011,93.3
771,3741,Goulburn West Public School,2011,94.3
772,4567,Governor Philip King Public School,2011,94.8
773,8117,Grafton High School,2011,86.8
774,2060,Grafton Public School,2011,92.7
775,4609,Grahamstown Public School,2011,94.0
776,8811,Granville Boys High School,2011,88.0
777,5236,Granville East Public School,2011,95.4
778,2064,Granville Public School,2011,94.9
779,8436,Granville South Creative and Performing Arts High School,2011,86.1
780,2066,Granville South Public School,2011,95.7
781,2068,Gravesend Public School,2011,92.8
782,3914,Grays Point Public School,2011,94.5
783,8534,Great Lakes College Forster Campus,2011,87.0
784,8281,Great Lakes College Senior Campus,2011,
785,8289,Great Lakes College Tuncurry Campus,2011,88.4
786,2071,Green Hill Public School,2011,92.5
787,2075,Green Valley Public School,2011,94.1
788,1123,Greenacre Public School,2011,94.9
789,2070,Greenethorpe Public School,2011,92.5
790,4624,Greenway Park Public School,2011,95.2
791,3872,Greenwell Point Public School,2011,92.2
792,2076,Greenwich Public School,2011,96.2
793,2082,Grenfell Public School,2011,95.1
794,2083,Gresford Public School,2011,93.3
795,2084,Greta Public School,2011,92.5
796,8385,Greystanes High School,2011,90.4
797,2086,Greystanes Public School,2011,95.0
798,4268,Griffith East Public School,2011,94.2
799,4027,Griffith North Public School,2011,93.4
800,2087,Griffith Public School,2011,92.5
801,4483,Grose View Public School,2011,95.1
802,2093,Guildford Public School,2011,95.2
803,4000,Guildford West Public School,2011,94.3
804,4461,Guise Public School,2011,90.0
805,2094,Gulargambone Central School,2011,83.3
806,8546,Gulgong High School,2011,90.2
807,2097,Gulgong Public School,2011,91.6
808,2099,Gulmarrad Public School,2011,93.3
809,2100,Gum Flat Public School,2011,95.9
810,8442,Gundagai High School,2011,88.1
811,2102,Gundagai Public School,2011,94.3
812,2103,Gundagai South Public School,2011,92.4
813,2104,Gundaroo Public School,2011,94.1
814,8188,Gunnedah High School,2011,86.7
815,2109,Gunnedah Public School,2011,92.2
816,4018,Gunnedah South Public School,2011,93.1
817,2111,Gunning Public School,2011,94.7
818,2114,Guyra Central School,2011,92.2
819,2115,Gwabegar Public School,2011,93.9
820,4320,Gwandalan Public School,2011,94.1
821,3826,Gwynneville Public School,2011,95.2
822,2116,Gymea Bay Public School,2011,95.3
823,4389,Gymea North Public School,2011,94.7
824,8386,Gymea Technology High School,2011,92.1
825,2117,Haberfield Public School,2011,96.7
826,4611,Hallidays Point Public School,2011,92.3
827,4590,Hambledon Public School,2011,94.8
828,3897,Hamilton North Public School,2011,93.5
829,7420,Hamilton Public School,2011,93.0
830,3795,Hamilton South Public School,2011,95.0
831,2128,Hammondville Public School,2011,94.7
832,4494,Hampden Park Public School,2011,94.7
833,2129,Hampton Public School,2011,96.6
834,2131,Hannam Vale Public School,2011,94.3
835,4092,Hannans Road Public School,2011,95.3
836,2132,Hanwood Public School,2011,93.7
837,2133,Harbord Public School,2011,94.7
838,5118,Harcourt Public School,2011,95.1
839,2136,Hargraves Public School,2011,94.4
840,4628,Harrington Park Public School,2011,94.9
841,2139,Harrington Public School,2011,93.9
842,4314,Harrington Street Public School,2011,95.9
843,2142,Harwood Island Public School,2011,95.2
844,4598,Hassall Grove Public School,2011,94.5
845,4524,Hastings Public School,2011,93.7
846,8364,"Hastings Secondary College, Port Macquarie Campus",2011,88.6
847,8554,"Hastings Secondary College, Westport Campus",2011,83.4
848,8565,Hawkesbury High School,2011,87.7
849,2145,Hay Public School,2011,92.2
850,8119,Hay War Memorial High School,2011,87.4
851,4399,Hayes Park Public School,2011,93.5
852,3854,Hazelbrook Public School,2011,93.8
853,5272,Heathcote East Public School,2011,95.1
854,8246,Heathcote High School,2011,91.5
855,2149,Heathcote Public School,2011,95.7
856,4129,Heaton Public School,2011,94.2
857,4447,Hebersham Public School,2011,91.7
858,4336,Heckenberg Public School,2011,92.2
859,2153,Helensburgh Public School,2011,94.0
860,4619,Henry Fulton Public School,2011,94.0
861,8467,Henry Kendall High School,2011,87.9
862,2154,Henty Public School,2011,94.0
863,2155,Hermidale Public School,2011,94.4
864,2156,Hernani Public School,2011,94.6
865,2157,Herons Creek Public School,2011,89.8
866,2161,Hill End Public School,2011,93.3
867,2166,Hill Top Public School,2011,94.2
868,4318,Hillsborough Public School,2011,94.7
869,2164,Hillside Public School,2011,96.5
870,2165,Hillston Central School,2011,90.5
871,3997,Hilltop Road Public School,2011,93.0
872,4437,Hillvue Public School,2011,90.7
873,4613,Hinchinbrook Public School,2011,94.3
874,2167,Hinton Public School,2011,94.7
875,4452,Hobartville Public School,2011,94.0
876,2170,Holbrook Public School,2011,94.8
877,2171,Holgate Public School,2011,95.9
878,2172,Holmwood Public School,2011,92.0
879,8424,Holroyd High School,2011,92.4
880,8564,Holsworthy High School,2011,89.6
881,4288,Holsworthy Public School,2011,95.0
882,8151,Homebush Boys High School,2011,94.7
883,2173,Homebush Public School,2011,95.9
884,5251,Homebush West Public School,2011,95.0
885,8120,Hornsby Girls High School,2011,96.5
886,4274,Hornsby Heights Public School,2011,95.4
887,4365,Hornsby North Public School,2011,96.1
888,5191,Hornsby South Public School,2011,96.5
889,2182,Horsley Park Public School,2011,95.9
890,2186,Howlong Public School,2011,94.6
891,8485,Hoxton Park High School,2011,89.5
892,2187,Hoxton Park Public School,2011,94.6
893,4407,Hume Public School,2011,91.3
894,2188,Humula Public School,2011,95.0
895,8219,Hunter River High School,2011,82.2
896,8819,Hunter School of Performing Arts,2011,92.3
897,8233,Hunter Sports High School,2011,82.1
898,8207,Hunters Hill High School,2011,92.0
899,2189,Hunters Hill Public School,2011,96.4
900,2190,Huntingdon Public School,2011,92.8
901,8121,Hurlstone Agricultural High School,2011,96.5
902,5195,Hurstville Grove Infants School,2011,93.0
903,2197,Hurstville Public School,2011,95.8
904,2198,Hurstville South Public School,2011,96.2
905,2199,Huskisson Public School,2011,92.8
906,2201,Ilford Public School,2011,91.5
907,2203,Illabo Public School,2011,94.2
908,4246,Illaroo Road Public School,2011,95.6
909,8205,Illawarra Sports High School,2011,84.1
910,4077,Illawong Public School,2011,96.0
911,2204,Iluka Public School,2011,92.5
912,8262,Ingleburn High School,2011,88.8
913,2206,Ingleburn Public School,2011,93.5
914,8122,Inverell High School,2011,88.4
915,2209,Inverell Public School,2011,90.6
916,2211,Iona Public School,2011,94.1
917,4638,Ironbark Ridge Public School,2011,95.3
918,8562,Irrawang High School,2011,88.2
919,4372,Irrawang Public School,2011,88.9
920,2212,Islington Public School,2011,92.8
921,2213,Ivanhoe Central School,2011,95.1
922,8263,J J Cahill Memorial High School,2011,85.2
923,2218,Jamberoo Public School,2011,96.3
924,8460,James Busby High School,2011,88.7
925,8882,James Cook Boys High School,2011,88.2
926,4579,James Erskine Public School,2011,94.5
927,8266,James Fallon High School,2011,85.4
928,8497,James Meehan High School,2011,82.6
929,8235,James Ruse Agricultural High School,2011,97.6
930,8559,Jamison High School,2011,89.2
931,4544,Jamisontown Public School,2011,95.4
932,4004,Jannali East Public School,2011,94.6
933,3829,Jannali Public School,2011,94.8
934,4382,Jasper Road Public School,2011,95.3
935,2223,Jennings Public School,2011,94.4
936,2226,Jerilderie Public School,2011,94.3
937,4633,Jerrabomberra Public School,2011,95.5
938,2231,Jerrys Plains Public School,2011,91.2
939,2234,Jesmond Public School,2011,92.9
940,4469,Jewells Primary School,2011,94.1
941,2235,Jiggi Public School,2011,93.9
942,2236,Jilliby Public School,2011,94.3
943,2237,Jindabyne Central School,2011,92.8
944,2239,Jindera Public School,2011,95.2
945,8290,John Edmondson High School,2011,90.6
946,4648,John Palmer Public School,2011,95.1
947,4572,John Purchase Public School,2011,96.0
948,4479,John Warby Public School,2011,91.8
949,2245,Jugiong Public School,2011,95.6
950,8179,Junee High School,2011,88.0
951,2248,Junee North Public School,2011,94.2
952,2247,Junee Public School,2011,94.0
953,3874,Kahibah Public School,2011,94.8
954,4515,Kambora Public School,2011,95.4
955,8489,Kanahooka High School,2011,86.9
956,8318,Kandos High School,2011,90.6
957,2254,Kandos Public School,2011,93.1
958,2255,Kangaloon Public School,2011,93.2
959,2256,Kangaroo Valley Public School,2011,93.6
960,2259,Kanwal Public School,2011,93.8
961,3923,Kapooka Public School,2011,94.6
962,8524,Karabar High School,2011,88.5
963,2260,Karangi Public School,2011,92.2
964,4488,Kareela Public School,2011,95.0
965,8292,Kariong Mountains High School,2011,88.9
966,4580,Kariong Public School,2011,94.4
967,2263,Karuah Public School,2011,90.5
968,8150,Katoomba High School,2011,84.6
969,3987,Katoomba North Public School,2011,91.8
970,4546,Katoomba Public School,2011,92.8
971,4593,Kearns Public School,2011,93.1
972,2267,Kearsley Public School,2011,95.1
973,2270,Kegworth Public School,2011,95.4
974,8541,Keira High School,2011,89.2
975,2271,Keiraville Public School,2011,93.8
976,2273,Kellys Plains Public School,2011,95.6
977,8477,Kellyville High School,2011,92.2
978,2274,Kellyville Public School,2011,94.6
979,4639,Kellyville Ridge Public School,2011,95.1
980,2275,Kelso Public School,2011,92.7
981,4083,Kemblawarra Public School,2011,90.4
982,3615,Kemps Creek Public School,2011,95.3
983,2278,Kempsey East Public School,2011,90.3
984,8123,Kempsey High School,2011,80.2
985,4196,Kempsey South Public School,2011,83.2
986,2279,Kempsey West Public School,2011,89.2
987,2280,Kendall Public School,2011,93.7
988,2283,Kensington Public School,2011,96.2
989,4160,Kent Road Public School,2011,95.2
990,2284,Kenthurst Public School,2011,94.8
991,2285,Kentlyn Public School,2011,93.9
992,2286,Kentucky Public School,2011,92.2
993,4270,Khancoban Public School,2011,94.9
994,8171,Kiama High School,2011,90.5
995,2293,Kiama Public School,2011,94.6
996,8457,Killara High School,2011,92.9
997,3918,Killara Public School,2011,96.2
998,8422,Killarney Heights High School,2011,95.4
999,4386,Killarney Heights Public School,2011,96.6
1000,4426,Killarney Vale Public School,2011,93.9
1001,2303,Kinchela Public School,2011,94.8
1002,8585,Kincumber High School,2011,89.3
1003,2304,Kincumber Public School,2011,94.4
1004,4467,King Park Public School,2011,93.5
1005,4514,King Street Public School,2011,92.8
1006,4528,Kings Langley Public School,2011,96.0
1007,8579,Kingscliff High School,2011,87.4
1008,4054,Kingscliff Public School,2011,94.8
1009,8247,Kingsgrove High School,2011,91.5
1010,8221,Kingsgrove North High School,2011,89.0
1011,2307,Kingsgrove Public School,2011,95.3
1012,2310,Kingstown Public School,2011,92.0
1013,8458,Kingswood High School,2011,84.9
1014,4346,Kingswood Park Public School,2011,93.0
1015,2312,Kingswood Public School,2011,94.0
1016,4339,Kingswood South Public School,2011,93.2
1017,2314,Kirkton Public School,2011,94.4
1018,8437,Kirrawee High School,2011,93.6
1019,4075,Kirrawee Public School,2011,94.3
1020,2315,Kitchener Public School,2011,92.9
1021,8320,Kogarah High School,2011,91.7
1022,2319,Kogarah Public School,2011,95.9
1023,4409,Koonawarra Public School,2011,90.0
1024,2326,Koorawatha Public School,2011,91.5
